"results_id";"start";"duration";"class";"steps";"mi";"aee";"tee";"met";"vmu" 
529;"2015-06-30 14:13:01.81";27.11;"standing";0;0.04973;51.172;147.555;1.44;86.665
529;"2015-06-30 14:13:28.92";31.08;"sitting";0;0.04214;38.981;134.01;1.35;2.809
529;"2015-06-30 14:14:00.00";60;"sitting";0;0.04893;41.78;137.12;1.38;183.573
529;"2015-06-30 14:15:00.00";38.29;"sitting";0;0.03618;36.524;131.28;1.33;39.213
529;"2015-06-30 14:15:38.29";1.52;"shuffling";0;0.04247;187.039;298.519;2.44;0
529;"2015-06-30 14:15:39.82";4.56;"standing";0;0.02317;34.309;128.819;1.28;0
529;"2015-06-30 14:15:44.38";2.94;"shuffling";0;0.08958;221.759;337.096;3.12;29.539
529;"2015-06-30 14:15:47.32";10.33;"standing";0;0.04343;47.172;143.111;1.4;5.468
529;"2015-06-30 14:15:57.65";2.35;"sitting";0;0.20095;104.444;206.747;1.89;32.189
529;"2015-06-30 14:16:00.00";59.73;"sitting";0;0.08497;56.636;153.627;1.5;341.148
529;"2015-06-30 14:16:59.73";0.27;"standing";0;0.13565;105.721;208.166;1.98;18.183
529;"2015-06-30 14:17:00.00";10.76;"standing";0;0.03832;43.928;139.507;1.37;34.047
529;"2015-06-30 14:17:10.76";1.46;"shuffling";0;0.06276;201.993;315.134;2.73;0
529;"2015-06-30 14:17:12.23";7.94;"standing";0;0.0155;29.44;123.409;1.23;0
529;"2015-06-30 14:17:20.17";2.2;"shuffling";0;0.07065;207.807;321.595;2.85;0
529;"2015-06-30 14:17:22.36";33.92;"standing";0;0.03214;40.004;135.147;1.33;41.499
529;"2015-06-30 14:17:56.28";1.53;"shuffling";0;0.07361;209.989;324.019;2.89;0
529;"2015-06-30 14:17:57.82";1.08;"standing";0;0.04326;47.064;142.991;1.4;0
529;"2015-06-30 14:17:58.89";1.11;"shuffling";0;0.09459;225.451;341.199;3.19;14.095
529;"2015-06-30 14:18:00.00";0.4;"shuffling";0;0.04285;187.319;298.83;2.45;4.27
529;"2015-06-30 14:18:00.40";40.28;"standing";0;0.03309;40.607;135.817;1.34;18.492
529;"2015-06-30 14:18:40.68";5.65;"sitting";0;0.0802;54.67;151.442;1.48;10.736
529;"2015-06-30 14:18:46.33";12.41;"standing";0;0.06301;59.603;156.924;1.53;0
529;"2015-06-30 14:18:58.74";1.26;"shuffling";0;0.14894;265.506;385.705;3.96;6.521
529;"2015-06-30 14:19:00.00";0.38;"shuffling";0;0.05957;199.642;312.522;2.69;0
529;"2015-06-30 14:19:00.38";14.22;"standing";0;0.03319;40.671;135.888;1.34;0
529;"2015-06-30 14:19:14.60";1.58;"shuffling";0;0.06381;202.766;315.994;2.75;0
529;"2015-06-30 14:19:16.18";19.9;"standing";0;0.0619;58.898;156.141;1.52;23.234
529;"2015-06-30 14:19:36.09";23.92;"sitting";0;0.12465;72.992;171.801;1.63;525.665
529;"2015-06-30 14:20:00.00";16.69;"sitting";0;0.10814;66.187;164.239;1.58;143.342
529;"2015-06-30 14:20:16.69";4.42;"standing";0;0.07347;66.244;164.302;1.59;10.999
529;"2015-06-30 14:20:21.12";1.98;"shuffling";0;0.12562;248.32;366.609;3.63;70.143
529;"2015-06-30 14:20:23.10";36.14;"standing";0;0.0511;52.042;148.522;1.45;42.482
529;"2015-06-30 14:20:59.24";0.76;"sitting";0;0.11613;69.48;167.898;1.6;0
529;"2015-06-30 14:21:00.00";10.14;"sitting";0;0.04443;39.925;135.059;1.36;0
529;"2015-06-30 14:21:10.14";11.32;"standing";0;0.05717;55.895;152.804;1.49;5.776
529;"2015-06-30 14:21:21.46";1.74;"shuffling";0;0.08717;219.982;335.123;3.08;12.95
529;"2015-06-30 14:21:23.20";5.67;"standing";0;0.01948;31.967;126.216;1.25;0
529;"2015-06-30 14:21:28.87";1.44;"shuffling";0;0.07631;211.979;326.23;2.93;0
529;"2015-06-30 14:21:30.31";1.59;"standing";0;0.05093;51.934;148.402;1.45;0
529;"2015-06-30 14:21:31.90";3.76;"sitting";0;0.05584;44.628;140.285;1.4;0
529;"2015-06-30 14:21:35.66";3.41;"shuffling";0;0.13456;254.908;373.929;3.76;43.781
529;"2015-06-30 14:21:39.08";1.81;"standing";0;0.07142;64.943;162.856;1.58;0
529;"2015-06-30 14:21:40.89";1.55;"shuffling";0;0.0731;209.613;323.601;2.88;10.845
529;"2015-06-30 14:21:42.44";1.32;"standing";0;0.0568;55.66;152.543;1.49;2.903
529;"2015-06-30 14:21:43.76";2.03;"shuffling";0;0.09296;224.25;339.864;3.16;2.075
529;"2015-06-30 14:21:45.79";2.39;"standing";0;0.05025;51.502;147.922;1.45;0
529;"2015-06-30 14:21:48.17";11.83;"sitting";0;0.12438;72.881;171.677;1.63;259.718
529;"2015-06-30 14:22:00.00";60;"sitting";0;0.07749;53.553;150.201;1.47;146.326
529;"2015-06-30 14:23:00.00";55.32;"sitting";0;0.04459;39.991;135.132;1.36;183.676
529;"2015-06-30 14:23:55.31";3.63;"standing";0;0.12349;98.001;199.588;1.9;34.567
529;"2015-06-30 14:23:58.95";1.05;"shuffling";0;0.27475;358.227;488.728;5.76;4.892
529;"2015-06-30 14:24:00.00";0.65;"shuffling";0;0.20183;304.486;429.015;4.72;16.084
529;"2015-06-30 14:24:00.65";59.35;"sitting";0;0.07462;52.37;148.886;1.46;263.153
529;"2015-06-30 14:25:00.00";20.54;"sitting";0;0.09205;59.554;156.869;1.52;367.045
529;"2015-06-30 14:25:20.54";11.98;"standing";0;0.09944;82.732;182.622;1.75;59.049
529;"2015-06-30 14:25:32.52";1.67;"shuffling";0;0.11798;242.689;360.352;3.52;18.849
529;"2015-06-30 14:25:34.19";25.81;"standing";0;0.0596;57.438;154.518;1.5;42.732
529;"2015-06-30 14:26:00.00";1.58;"standing";0;0.1439;110.959;213.986;2.03;0
529;"2015-06-30 14:26:01.58";2;"shuffling";0;0.09639;226.777;342.673;3.21;0.341
529;"2015-06-30 14:26:03.58";56.42;"sitting";0;0.05102;42.641;138.077;1.38;132.021
529;"2015-06-30 14:27:00.00";40.1;"sitting";0;0.06486;48.346;144.416;1.43;113.533
529;"2015-06-30 14:27:40.10";2.27;"standing";0;0.09196;77.983;177.346;1.71;0
529;"2015-06-30 14:27:42.37";1.59;"shuffling";0;0.12751;249.713;368.156;3.66;2.564
529;"2015-06-30 14:27:43.96";2.4;"standing";0;0.04004;45.02;140.72;1.38;0
529;"2015-06-30 14:27:46.35";1.66;"shuffling";0;0.05592;196.952;309.533;2.64;0
529;"2015-06-30 14:27:48.02";0.49;"standing";0;0.05461;54.27;150.998;1.47;0
529;"2015-06-30 14:27:48.51";2.53;"shuffling";0;0.09528;225.959;341.764;3.2;9.444
529;"2015-06-30 14:27:51.05";5.5;"standing";0;0.06976;63.889;161.685;1.57;0
529;"2015-06-30 14:27:56.55";2.35;"shuffling";0;0.09627;226.689;342.575;3.21;0
529;"2015-06-30 14:27:58.89";1.11;"sitting";0;0.1066;65.552;163.533;1.57;0
529;"2015-06-30 14:28:00.00";4.84;"sitting";0;0.18235;96.777;198.228;1.82;179.078
529;"2015-06-30 14:28:04.84";10.44;"standing";0;0.07374;66.415;164.493;1.59;92.201
529;"2015-06-30 14:28:15.29";1.63;"shuffling";0;0.10334;231.9;348.364;3.31;0
529;"2015-06-30 14:28:16.92";0.78;"standing";0;0.09593;80.504;180.146;1.73;0
529;"2015-06-30 14:28:17.70";1.43;"shuffling";0;0.05447;195.883;308.346;2.61;0
529;"2015-06-30 14:28:19.13";1.52;"standing";0;0.09452;79.608;179.152;1.72;0
529;"2015-06-30 14:28:20.65";39.35;"sitting";0;0.05008;42.254;137.647;1.38;52.852
529;"2015-06-30 14:29:00.00";60;"sitting";0;0.04371;39.628;134.729;1.36;42.307
529;"2015-06-30 14:30:00.00";12.52;"sitting";0;0.07395;52.093;148.579;1.46;13.761
529;"2015-06-30 14:30:12.52";8.81;"standing";0;0.05582;55.038;151.852;1.48;0
529;"2015-06-30 14:30:21.33";1.5;"shuffling";0;0.18321;290.763;413.768;4.45;0
529;"2015-06-30 14:30:22.83";0.59;"standing";0;0.14508;111.708;214.818;2.04;0
529;"2015-06-30 14:30:23.43";1.64;"shuffling";0;0.09342;224.589;340.241;3.17;0
529;"2015-06-30 14:30:25.07";2.22;"standing";0;0.09593;80.504;180.146;1.73;32.242
529;"2015-06-30 14:30:27.29";2.41;"shuffling";0;0.07466;210.763;324.879;2.9;21.635
529;"2015-06-30 14:30:29.69";6.87;"standing";0;0.05862;56.816;153.827;1.5;0
529;"2015-06-30 14:30:36.56";1.59;"shuffling";0;0.15605;270.746;391.527;4.06;4.868
529;"2015-06-30 14:30:38.15";21.85;"standing";0;0.0598;57.565;154.659;1.51;44.595
529;"2015-06-30 14:31:00.00";3.89;"standing";0;0.0818;71.533;170.179;1.64;22.312
529;"2015-06-30 14:31:03.89";1.97;"shuffling";0;0.08388;217.558;332.429;3.03;0
529;"2015-06-30 14:31:05.86";1.16;"standing";0;0.0479;50.01;146.265;1.43;0
529;"2015-06-30 14:31:07.01";1.53;"shuffling";0;0.15793;272.132;393.066;4.09;2.746
529;"2015-06-30 14:31:08.55";1.37;"sitting";0;0.15905;87.172;187.556;1.75;23.037
529;"2015-06-30 14:31:09.91";2;"standing";0;0.08256;72.015;170.715;1.65;8.48
529;"2015-06-30 14:31:11.91";2.61;"shuffling";0;0.1174;242.262;359.877;3.51;9.729
529;"2015-06-30 14:31:14.53";1.88;"standing";0;0.09741;81.443;181.19;1.74;8.748
529;"2015-06-30 14:31:16.41";1.8;"shuffling";0;0.05386;195.433;307.846;2.61;9.948
529;"2015-06-30 14:31:18.21";0.48;"standing";0;0.05924;57.21;154.264;1.5;0
529;"2015-06-30 14:31:18.69";1.45;"shuffling";0;0.06885;206.481;320.121;2.82;0
529;"2015-06-30 14:31:20.14";39.86;"sitting";0;0.04324;39.435;134.514;1.36;19.088
529;"2015-06-30 14:32:00.00";7.92;"sitting";0;0.07717;53.421;150.054;1.47;33.697
529;"2015-06-30 14:32:07.92";2.36;"shuffling";0;0.07949;214.322;328.834;2.97;15.204
529;"2015-06-30 14:32:10.27";17.31;"standing";0;0.02644;36.385;131.126;1.3;0
529;"2015-06-30 14:32:27.58";2.59;"shuffling";0;0.09661;226.94;342.853;3.22;12.509
529;"2015-06-30 14:32:30.18";10.8;"sitting";0;0.08836;58.033;155.179;1.51;26.091
529;"2015-06-30 14:32:40.97";19.03;"standing";0;0.05974;57.527;154.617;1.5;2.108
529;"2015-06-30 14:33:00.00";2.97;"standing";0;0.03133;39.49;134.576;1.33;0
529;"2015-06-30 14:33:02.97";1.77;"shuffling";0;0.10804;235.363;352.213;3.38;16.641
529;"2015-06-30 14:33:04.74";11.04;"standing";0;0.06612;61.578;159.117;1.54;17.899
529;"2015-06-30 14:33:15.77";1.83;"shuffling";0;0.08703;219.879;335.008;3.08;23.329
529;"2015-06-30 14:33:17.60";7.94;"standing";0;0.08624;74.352;173.311;1.67;55.004
529;"2015-06-30 14:33:25.54";4.44;"walking";6;0.12337;246.661;364.766;3.6;83.883
529;"2015-06-30 14:33:29.99";1.43;"standing";0;0.11257;91.068;191.885;1.83;10.815
529;"2015-06-30 14:33:31.41";28.59;"sitting";0;0.06035;46.487;142.351;1.42;26.483
529;"2015-06-30 14:34:00.00";60;"sitting";0;0.0546;44.117;139.717;1.4;12.28
529;"2015-06-30 14:35:00.00";60;"sitting";0;0.0474;41.149;136.419;1.37;85.408
529;"2015-06-30 14:36:00.00";60;"sitting";0;0.055;44.282;139.9;1.4;118.339
529;"2015-06-30 14:37:00.00";60;"sitting";0;0.07026;50.572;146.889;1.45;97.029
529;"2015-06-30 14:38:00.00";60;"sitting";0;0.04216;38.989;134.019;1.35;122.626
529;"2015-06-30 14:39:00.00";41.94;"sitting";0;0.04491;40.123;135.279;1.36;20.517
529;"2015-06-30 14:39:41.94";5.59;"shuffling";0;0.1892;295.177;418.673;4.54;117.867
529;"2015-06-30 14:39:47.53";12.47;"standing";0;0.04092;45.579;141.341;1.39;0
529;"2015-06-30 14:40:00.00";60;"standing";0;0.02914;38.1;133.031;1.31;29.955
529;"2015-06-30 14:41:00.00";60;"standing";0;0.03171;39.731;134.844;1.33;2.889
529;"2015-06-30 14:42:00.00";18.77;"standing";0;0.03023;38.792;133.8;1.32;4.048
529;"2015-06-30 14:42:18.77";1.52;"shuffling";0;0.17253;282.892;405.022;4.3;21.219
529;"2015-06-30 14:42:20.30";15.48;"standing";0;0.05745;56.073;153.001;1.49;19.741
529;"2015-06-30 14:42:35.78";24.22;"sitting";0;0.08233;55.548;152.418;1.49;218.159
529;"2015-06-30 14:43:00.00";60;"sitting";0;0.06968;50.333;146.624;1.45;206.213
529;"2015-06-30 14:44:00.00";60;"sitting";0;0.04895;41.788;137.129;1.38;21.674
529;"2015-06-30 14:45:00.00";60;"sitting";0;0.05323;43.552;139.089;1.39;171.251
529;"2015-06-30 14:46:00.00";9.59;"sitting";0;0.15296;84.662;184.767;1.73;345.471
529;"2015-06-30 14:46:09.59";2.98;"standing";0;0.22901;164.994;274.025;2.56;121.644
529;"2015-06-30 14:46:12.57";2.47;"shuffling";0;0.09237;223.815;339.381;3.16;12.365
529;"2015-06-30 14:46:15.04";2.01;"standing";0;0.05184;52.511;149.044;1.46;4.925
529;"2015-06-30 14:46:17.05";1.51;"shuffling";0;0.10854;235.732;352.622;3.39;16.771
529;"2015-06-30 14:46:18.57";1.9;"standing";0;0.07696;68.46;166.764;1.61;1.086
529;"2015-06-30 14:46:20.47";3.97;"sitting";0;0.0738;52.032;148.511;1.46;0
529;"2015-06-30 14:46:24.43";4.25;"standing";0;0.0824;71.914;170.602;1.65;0
529;"2015-06-30 14:46:28.68";3.1;"shuffling";0;0.16937;280.563;402.434;4.25;34.866
529;"2015-06-30 14:46:31.78";0.52;"standing";0;0.0539;53.819;150.497;1.47;0
529;"2015-06-30 14:46:32.30";1.71;"shuffling";0;0.0857;218.899;333.919;3.06;13.207
529;"2015-06-30 14:46:34.02";5.41;"standing";0;0.0891;76.167;175.328;1.69;29.329
529;"2015-06-30 14:46:39.43";2.48;"shuffling";0;0.10614;233.963;350.657;3.35;30.667
529;"2015-06-30 14:46:41.91";1.91;"standing";0;0.04973;51.172;147.555;1.44;0
529;"2015-06-30 14:46:43.82";1.64;"shuffling";0;0.05237;194.335;306.626;2.58;0
529;"2015-06-30 14:46:45.47";0.47;"standing";0;0.04619;48.924;145.058;1.42;0
529;"2015-06-30 14:46:45.93";2.46;"shuffling";0;0.07009;207.395;321.136;2.84;7.535
529;"2015-06-30 14:46:48.40";11.6;"standing";0;0.02679;36.608;131.373;1.3;0
529;"2015-06-30 14:47:00.00";11.15;"standing";0;0.03534;42.036;137.404;1.35;21.197
529;"2015-06-30 14:47:11.15";1.84;"shuffling";0;0.1021;230.986;347.349;3.29;23.829
529;"2015-06-30 14:47:12.99";0.69;"standing";0;0.10086;83.634;183.624;1.76;0
529;"2015-06-30 14:47:13.68";3.49;"shuffling";0;0.09349;224.64;340.298;3.17;25.853
529;"2015-06-30 14:47:17.18";4.97;"standing";0;0.07908;69.806;168.26;1.63;0
529;"2015-06-30 14:47:22.15";1.41;"shuffling";0;0.10565;233.602;350.256;3.35;0
529;"2015-06-30 14:47:23.55";7.06;"standing";0;0.09098;77.361;176.654;1.7;0
529;"2015-06-30 14:47:30.61";4.92;"walking";8;0.21905;317.176;443.116;4.96;389.116
529;"2015-06-30 14:47:35.53";6.12;"standing";0;0.06343;59.87;157.22;1.53;27.98
529;"2015-06-30 14:47:41.64";8.25;"walking";5;0.19087;296.408;420.04;4.56;241.236
529;"2015-06-30 14:47:49.90";10.1;"standing";0;0.04236;46.493;142.356;1.4;6.247
529;"2015-06-30 14:48:00.00";4.62;"standing";0;0.10511;86.332;186.622;1.79;19.24
529;"2015-06-30 14:48:04.62";1.58;"shuffling";0;0.08134;215.686;330.349;3;0
529;"2015-06-30 14:48:06.20";18.36;"standing";0;0.05255;52.962;149.545;1.46;0
529;"2015-06-30 14:48:24.56";1.47;"shuffling";0;0.06408;202.965;316.215;2.75;0
529;"2015-06-30 14:48:26.03";28.05;"standing";0;0.07052;64.371;162.221;1.57;81.83
529;"2015-06-30 14:48:54.08";2.06;"shuffling";0;0.12341;246.691;364.799;3.6;16.429
529;"2015-06-30 14:48:56.14";3.86;"standing";0;0.07476;67.063;165.212;1.6;0
529;"2015-06-30 14:49:00.00";0.11;"standing";0;0.15018;114.946;218.416;2.07;0
529;"2015-06-30 14:49:00.11";1.46;"shuffling";0;0.14155;260.06;379.653;3.86;10.266
529;"2015-06-30 14:49:01.57";11.45;"standing";0;0.06132;58.53;155.731;1.51;44.26
529;"2015-06-30 14:49:13.02";1.47;"shuffling";0;0.12674;249.145;367.526;3.65;0
529;"2015-06-30 14:49:14.50";45.5;"sitting";0;0.03584;36.384;131.125;1.33;64.201
529;"2015-06-30 14:50:00.00";30.03;"sitting";0;0.06806;49.666;145.882;1.44;41.512
529;"2015-06-30 14:50:30.03";1.63;"shuffling";0;0.12013;244.274;362.113;3.55;7.356
529;"2015-06-30 14:50:31.66";7.66;"standing";0;0.09448;79.583;179.123;1.72;16.272
529;"2015-06-30 14:50:39.32";2.42;"shuffling";0;0.13276;253.582;372.455;3.73;2.908
529;"2015-06-30 14:50:41.75";18.25;"sitting";0;0.06561;48.656;144.76;1.43;48.606
529;"2015-06-30 14:51:00.00";60;"sitting";0;0.11441;68.771;167.111;1.6;738.25
529;"2015-06-30 14:52:00.00";15.28;"sitting";0;0.14755;82.432;182.289;1.71;432.303
529;"2015-06-30 14:52:15.28";0.29;"standing";0;0.09477;79.767;179.328;1.72;1.797
529;"2015-06-30 14:52:15.57";2.03;"shuffling";0;0.10179;230.757;347.095;3.29;28.773
529;"2015-06-30 14:52:17.60";3.12;"standing";0;0.05919;57.178;154.229;1.5;0
529;"2015-06-30 14:52:20.72";33.66;"sitting";0;0.05113;42.687;138.128;1.38;8.701
529;"2015-06-30 14:52:54.37";5.63;"standing";0;0.06432;60.435;157.848;1.53;0
529;"2015-06-30 14:53:00.00";1.14;"standing";0;0.06134;58.543;155.745;1.51;0
529;"2015-06-30 14:53:01.14";2.27;"shuffling";0;0.17155;282.17;404.22;4.29;52.296
529;"2015-06-30 14:53:03.41";8.77;"standing";0;0.06974;63.876;161.671;1.57;8.564
529;"2015-06-30 14:53:12.18";47.82;"sitting";0;0.04912;41.858;137.207;1.38;60.512
529;"2015-06-30 14:54:00.00";5.63;"sitting";0;0.08132;55.131;151.955;1.49;10.803
529;"2015-06-30 14:54:05.63";1.48;"standing";0;0.12195;97.023;198.501;1.89;1.739
529;"2015-06-30 14:54:07.12";1.68;"shuffling";0;0.08281;216.769;331.553;3.02;0
529;"2015-06-30 14:54:08.80";14.94;"standing";0;0.07424;66.733;164.846;1.59;0
529;"2015-06-30 14:54:23.74";1.67;"shuffling";0;0.12627;248.799;367.141;3.64;21.907
529;"2015-06-30 14:54:25.41";0.82;"standing";0;0.02026;32.462;126.766;1.26;0
529;"2015-06-30 14:54:26.23";1.82;"shuffling";0;0.06926;206.783;320.457;2.83;0
529;"2015-06-30 14:54:28.05";8.22;"standing";0;0.09937;82.688;182.573;1.75;48.492
529;"2015-06-30 14:54:36.28";23.72;"sitting";0;0.25519;126.802;231.589;2.07;1712.587
529;"2015-06-30 14:55:00.00";60;"sitting";0;0.10506;64.917;162.828;1.57;530.885
529;"2015-06-30 14:56:00.00";60;"sitting";0;0.14318;80.631;180.287;1.69;1222.945
529;"2015-06-30 14:57:00.00";60;"sitting";0;0.14182;80.07;179.665;1.69;947.217
529;"2015-06-30 14:58:00.00";3.45;"sitting";0;0.15132;83.986;184.016;1.72;64.146
529;"2015-06-30 14:58:03.45";1;"standing";0;0.23525;168.956;278.427;2.6;48.812
529;"2015-06-30 14:58:04.45";4.35;"walking";2;0.15178;267.599;388.03;4;106.796
529;"2015-06-30 14:58:08.81";10.18;"standing";0;0.13009;102.191;204.244;1.94;130.519
529;"2015-06-30 14:58:18.99";41.01;"sitting";0;0.15423;85.186;185.348;1.73;1080.247
529;"2015-06-30 14:59:00.00";60;"sitting";0;0.12348;72.51;171.265;1.63;837.681
529;"2015-06-30 15:00:00.00";60;"sitting";0;0.0789;54.134;150.847;1.48;433.283
529;"2015-06-30 15:01:00.00";54.76;"sitting";0;0.06478;48.313;144.379;1.43;118.561
529;"2015-06-30 15:01:54.76";5.24;"standing";0;0.11663;93.646;194.749;1.86;14.943
529;"2015-06-30 15:02:00.00";25.07;"standing";0;0.05715;55.883;152.79;1.49;33.306
529;"2015-06-30 15:02:25.07";3.54;"walking";3;0.0937;224.795;340.47;3.17;16.907
529;"2015-06-30 15:02:28.61";19.9;"standing";0;0.08744;75.113;174.157;1.68;17.72
529;"2015-06-30 15:02:48.51";1.4;"shuffling";0;0.07174;208.611;322.488;2.86;10.434
529;"2015-06-30 15:02:49.91";10.09;"sitting";0;0.08418;56.31;153.265;1.5;11.01
529;"2015-06-30 15:03:00.00";60;"sitting";0;0.08838;58.042;155.189;1.51;224.497
529;"2015-06-30 15:04:00.00";60;"sitting";0;0.13548;77.457;176.761;1.67;1638.888
529;"2015-06-30 15:05:00.00";28.05;"sitting";0;0.17361;93.174;194.225;1.8;582.131
529;"2015-06-30 15:05:28.05";2.27;"standing";0;0.08118;71.139;169.741;1.64;0
529;"2015-06-30 15:05:30.31";1.89;"shuffling";0;0.08915;221.442;336.744;3.11;0
529;"2015-06-30 15:05:32.20";1.78;"standing";0;0.10167;84.148;184.195;1.77;0
529;"2015-06-30 15:05:33.99";4.95;"sitting";0;0.09684;61.529;159.063;1.54;52.832
529;"2015-06-30 15:05:38.94";14.69;"standing";0;0.06169;58.765;155.992;1.52;41.066
529;"2015-06-30 15:05:53.62";1.68;"shuffling";0;0.0756;211.456;325.648;2.92;2.257
529;"2015-06-30 15:05:55.31";4.69;"standing";0;0.07301;65.952;163.978;1.59;3.358
529;"2015-06-30 15:06:00.00";9.9;"standing";0;0.09483;79.805;179.37;1.72;16.359
529;"2015-06-30 15:06:09.90";1.64;"shuffling";0;0.10236;231.177;347.562;3.3;1.054
529;"2015-06-30 15:06:11.55";48.45;"sitting";0;0.07293;51.673;148.112;1.46;102.236
529;"2015-06-30 15:07:00.00";23.85;"sitting";0;0.07655;53.165;149.77;1.47;33.696
529;"2015-06-30 15:07:23.85";2;"standing";0;0.13631;106.14;208.631;1.98;39.855
529;"2015-06-30 15:07:25.84";1.43;"shuffling";0;0.15149;267.386;387.793;4;50.923
529;"2015-06-30 15:07:27.27";1.88;"standing";0;0.03909;44.417;140.05;1.38;0
529;"2015-06-30 15:07:29.15";1.6;"shuffling";0;0.068;205.854;319.425;2.81;10.984
529;"2015-06-30 15:07:30.75";29.25;"sitting";0;0.11004;66.97;165.109;1.58;406.202
529;"2015-06-30 15:08:00.00";60;"sitting";0;0.0678;49.558;145.763;1.44;200.984
529;"2015-06-30 15:09:00.00";60;"sitting";0;0.05659;44.937;140.628;1.4;117.946
529;"2015-06-30 15:10:00.00";0.7;"sitting";0;0.26413;130.487;235.684;2.1;45.626
529;"2015-06-30 15:10:00.70";5.67;"standing";0;0.08164;71.431;170.066;1.64;33.52
529;"2015-06-30 15:10:06.37";1.74;"shuffling";0;0.16051;274.033;395.179;4.13;20.39
529;"2015-06-30 15:10:08.12";2.46;"standing";0;0.18241;135.408;241.152;2.27;64.91
529;"2015-06-30 15:10:10.58";49.42;"sitting";0;0.05366;43.73;139.286;1.39;131.809
529;"2015-06-30 15:11:00.00";60;"sitting";0;0.06157;46.99;142.909;1.42;39.912
529;"2015-06-30 15:12:00.00";60;"sitting";0;0.07151;51.088;147.462;1.45;17.15
529;"2015-06-30 15:13:00.00";20.43;"sitting";0;0.10192;63.623;161.39;1.55;81.295
529;"2015-06-30 15:13:20.43";0.3;"standing";0;0.19616;144.138;250.851;2.35;0
529;"2015-06-30 15:13:20.72";4.16;"walking";3;0.14392;261.807;381.594;3.89;18.181
529;"2015-06-30 15:13:24.88";3.38;"standing";0;0.1128;91.214;192.047;1.83;12.78
529;"2015-06-30 15:13:28.26";4.95;"shuffling";0;0.14317;261.254;380.98;3.88;7.77
529;"2015-06-30 15:13:33.20";26.8;"sitting";0;0.08212;55.461;152.321;1.49;51.594
529;"2015-06-30 15:14:00.00";60;"sitting";0;0.04995;42.2;137.587;1.38;91.678
529;"2015-06-30 15:15:00.00";10.06;"sitting";0;0.08037;54.74;151.52;1.48;58.681
529;"2015-06-30 15:15:10.06";1.55;"shuffling";0;0.11398;239.741;357.077;3.46;6.521
529;"2015-06-30 15:15:11.61";0.12;"standing";0;0.14739;113.175;216.448;2.05;0
529;"2015-06-30 15:15:11.73";1.98;"shuffling";0;0.13287;253.663;372.545;3.73;0
529;"2015-06-30 15:15:13.71";46.29;"sitting";0;0.06325;47.683;143.679;1.43;162.209
529;"2015-06-30 15:16:00.00";31.86;"sitting";0;0.04726;41.092;136.355;1.37;53.861
529;"2015-06-30 15:16:31.86";2.19;"shuffling";0;0.13765;257.186;376.46;3.8;32.902
529;"2015-06-30 15:16:34.05";13.16;"standing";0;0.02284;34.1;128.586;1.28;6.722
529;"2015-06-30 15:16:47.21";1.5;"shuffling";0;0.04995;192.552;304.644;2.55;0
529;"2015-06-30 15:16:48.72";11.28;"standing";0;0.05037;51.578;148.007;1.45;33.119
529;"2015-06-30 15:17:00.00";1.33;"standing";0;0.09898;82.44;182.298;1.75;3.737
529;"2015-06-30 15:17:01.33";58.67;"sitting";0;0.10817;66.199;164.253;1.58;521.049
529;"2015-06-30 15:18:00.00";60;"sitting";0;0.07859;54.006;150.705;1.48;278.239
529;"2015-06-30 15:19:00.00";60;"sitting";0;0.11467;68.879;167.23;1.6;720.878
529;"2015-06-30 15:20:00.00";60;"sitting";0;0.15926;87.259;187.652;1.75;1356.565
529;"2015-06-30 15:21:00.00";60;"sitting";0;0.11859;70.494;169.025;1.61;668.135
529;"2015-06-30 15:22:00.00";60;"sitting";0;0.08769;57.757;154.873;1.51;383.309
529;"2015-06-30 15:23:00.00";60;"sitting";0;0.0768;53.268;149.885;1.47;89.854
529;"2015-06-30 15:24:00.00";60;"sitting";0;0.07119;50.956;147.315;1.45;51.361
529;"2015-06-30 15:25:00.00";60;"sitting";0;0.06685;49.167;145.328;1.44;171.41
529;"2015-06-30 15:26:00.00";18.28;"sitting";0;0.07736;53.499;150.141;1.47;19.611
529;"2015-06-30 15:26:18.28";1;"standing";0;0.06915;63.501;161.255;1.56;0
529;"2015-06-30 15:26:19.28";5.35;"walking";7;0.11433;239.999;357.363;3.47;102.689
529;"2015-06-30 15:26:24.64";8.53;"standing";0;0.05896;57.032;154.067;1.5;0
529;"2015-06-30 15:26:33.17";1.49;"shuffling";0;0.0428;187.282;298.789;2.45;0
529;"2015-06-30 15:26:34.66";0.05;"standing";0;0.06037;57.927;155.061;1.51;0
529;"2015-06-30 15:26:34.71";1.6;"shuffling";0;0.0955;226.122;341.944;3.2;9.191
529;"2015-06-30 15:26:36.31";7.97;"standing";0;0.10166;84.141;184.188;1.77;8.188
529;"2015-06-30 15:26:44.28";15.72;"sitting";0;0.07461;52.365;148.882;1.46;5.4
529;"2015-06-30 15:27:00.00";6.07;"sitting";0;0.06485;48.342;144.412;1.43;18.298
529;"2015-06-30 15:27:06.07";6.25;"standing";0;0.10378;85.487;185.684;1.78;21.239
529;"2015-06-30 15:27:12.31";1.56;"shuffling";0;0.10454;232.784;349.347;3.33;11.813
529;"2015-06-30 15:27:13.88";10;"standing";0;0.04849;50.385;146.681;1.43;3.959
529;"2015-06-30 15:27:23.87";36.13;"sitting";0;0.06758;49.468;145.662;1.44;18.943
